"geneid"	"diseaseid"	"diseaseterm"	"disgenet.curated"	"disgenet.all"	"guildify.curated"	"guildify.all"
3479	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3552	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3553	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3565	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3569	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3589	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3605	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3606	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3627	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3708	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3827	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3875	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3929	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3934	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
3958	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
3992	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4057	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4189	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4190	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4217	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4254	"C3658290"	"Drug-Induced Acute Liver Injury"	0	1	0	0
4313	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4363	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4486	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4524	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4780	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4860	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
4938	"C3658290"	"Drug-Induced Acute Liver Injury"	0	1	0	1
5118	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5130	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5166	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5243	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5327	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5340	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5428	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
5444	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
5465	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5469	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5591	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5743	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
5858	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
5947	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6282	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6347	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6590	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6647	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6648	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6649	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6652	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6653	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6696	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6731	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6783	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6820	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6888	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
6915	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7018	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7046	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7124	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7276	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7373	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7431	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7450	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
7850	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
7905	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
8407	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
8800	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
8836	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
8856	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
8976	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
8991	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9002	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
9104	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9131	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9214	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9227	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
9315	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9370	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9376	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
9415	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9474	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9695	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9924	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9970	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
9971	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
10062	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
11035	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
26061	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
26266	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
26762	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
27102	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
27248	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
50507	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
50616	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
51014	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
51179	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
51382	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
51635	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
54466	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
54600	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
55151	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
55862	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
56521	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
79600	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
79876	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
81285	"C3658290"	"Drug-Induced Acute Liver Injury"	0	1	0	0
81622	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
81631	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
83667	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
84068	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
84187	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
84216	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
84649	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
84913	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
93664	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
112574	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
112724	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
112869	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
123096	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
151887	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
152518	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
160760	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
254887	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
256297	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
406884	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406885	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406886	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406890	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406891	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406892	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406901	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406902	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406903	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406906	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406911	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406912	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406919	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406920	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406921	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406933	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406934	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406940	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406941	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406942	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406943	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406952	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406953	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406957	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406964	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406966	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406967	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406968	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406969	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406979	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406985	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406991	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406992	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
406999	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407000	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407004	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407006	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407007	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407010	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407011	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407019	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407025	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407026	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407027	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407029	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407030	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407037	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407040	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407042	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407050	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
407055	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442038	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
442901	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442904	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442905	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442906	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442909	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442910	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
442912	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
494323	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
494327	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
494335	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574030	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574412	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574434	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574455	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574456	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574501	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574506	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
574508	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
619552	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
619553	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
619556	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693120	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693122	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693124	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693159	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693174	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693177	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693210	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693212	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
693214	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
723779	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
724030	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
729230	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	1	1
768218	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100126313	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100126314	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100126334	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302115	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302142	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302145	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302149	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302174	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302197	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302218	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302221	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302236	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302240	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302276	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100302284	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100313838	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100422867	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100422991	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100500847	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616127	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616135	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616247	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616258	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616259	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616357	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616376	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100616437	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100847054	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
100847070	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102465489	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102465513	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102465802	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102465833	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102465858	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102466247	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
102466270	"C3658290"	"Drug-Induced Acute Liver Injury"	1	1	0	0
353376	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
100302736	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5274	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
23765	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
8807	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
8809	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3049	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	0	1
1215	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3570	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
1577	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
1237	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
317671	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	0	1
7077	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3426	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
57119	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
100526773	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6361	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6360	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
2949	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
83401	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
1233	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6346	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5681	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6355	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
7058	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6370	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
98	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
2939	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
319	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6492	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
57491	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3439	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3447	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3442	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
130813	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
64902	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
4322	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
4319	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
51279	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
27092	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
10400	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
64101	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
200958	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
2557	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
148870	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
200916	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
56898	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
4007	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6289	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
79573	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
143888	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
57544	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
64167	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6363	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6372	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
56034	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6398	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
683	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6348	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6359	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
25851	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
54916	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
55347	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5697	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
30820	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
837	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3455	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3456	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3445	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
84298	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
7223	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6364	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
8694	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
84326	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
117	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5008	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6357	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5360	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
51554	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
27178	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
8973	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
10584	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
255738	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
643	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6354	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
1369	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
834	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6351	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
9560	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
388372	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
2520	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
25798	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
66002	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
63827	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
1230	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
27284	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
23461	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
7043	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
1361	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
10266	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
30819	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3931	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
116	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
2217	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5534	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
5136	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
341	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
3485	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
57565	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
147798	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
89777	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
255104	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
6367	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
64418	"C3658290"	"Drug-Induced Acute Liver Injury"	0	0	1	1
